"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_batched_at","_sdc_extracted_at","_sdc_deleted_at","_sdc_received_at","_sdc_sequence","_sdc_table_version","_sdc_source_file","_sdc_source_lineno","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_batched_at-2","_sdc_received_at-2","_sdc_extracted_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_source_file-2","_sdc_source_lineno-2","_sdc_sync_started_at-2"
"10637","QUEEN","6","1997-08-19","1997-09-16","1997-08-26","1","201.29","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522537",NULL,"2025-01-29 17:27:42.325158","1738182462325",NULL,"public-orders-20250129T162911.singer.gz","391","1738182460335","10637","56","38","60","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.214473","2025-01-29 17:23:06.452311",NULL,"1738182464214",NULL,"order_details-20250129T172304.singer.gz","1030","1738182460335"
"10638","LINOD","3","1997-08-20","1997-09-17","1997-09-01","1","158.44","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522672",NULL,"2025-01-29 17:27:42.325544","1738182462326",NULL,"public-orders-20250129T162911.singer.gz","392","1738182460335","10638","45","9.5","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.214636","2025-01-29 17:23:06.452438",NULL,"1738182464215",NULL,"order_details-20250129T172304.singer.gz","1031","1738182460335"
"10638","LINOD","3","1997-08-20","1997-09-17","1997-09-01","1","158.44","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522672",NULL,"2025-01-29 17:27:42.325544","1738182462326",NULL,"public-orders-20250129T162911.singer.gz","392","1738182460335","10638","65","21.05","21","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.214785","2025-01-29 17:23:06.452565",NULL,"1738182464215",NULL,"order_details-20250129T172304.singer.gz","1032","1738182460335"
"10638","LINOD","3","1997-08-20","1997-09-17","1997-09-01","1","158.44","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522672",NULL,"2025-01-29 17:27:42.325544","1738182462326",NULL,"public-orders-20250129T162911.singer.gz","392","1738182460335","10638","72","34.8","60","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.215047","2025-01-29 17:23:06.452655",NULL,"1738182464215",NULL,"order_details-20250129T172304.singer.gz","1033","1738182460335"
"10639","SANTG","7","1997-08-20","1997-09-17","1997-08-27","3","38.64","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522811",NULL,"2025-01-29 17:27:42.32591","1738182462326",NULL,"public-orders-20250129T162911.singer.gz","393","1738182460335","10639","18","62.5","8","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.215225","2025-01-29 17:23:06.45279",NULL,"1738182464215",NULL,"order_details-20250129T172304.singer.gz","1034","1738182460335"
"10640","WANDK","4","1997-08-21","1997-09-18","1997-08-28","1","23.55","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522943",NULL,"2025-01-29 17:27:42.326344","1738182462326",NULL,"public-orders-20250129T162911.singer.gz","394","1738182460335","10640","69","36","20","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.215391","2025-01-29 17:23:06.452934",NULL,"1738182464215",NULL,"order_details-20250129T172304.singer.gz","1035","1738182460335"
"10640","WANDK","4","1997-08-21","1997-09-18","1997-08-28","1","23.55","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.522943",NULL,"2025-01-29 17:27:42.326344","1738182462326",NULL,"public-orders-20250129T162911.singer.gz","394","1738182460335","10640","70","15","15","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.215546","2025-01-29 17:23:06.453024",NULL,"1738182464216",NULL,"order_details-20250129T172304.singer.gz","1036","1738182460335"
"10641","HILAA","4","1997-08-22","1997-09-19","1997-08-26","2","179.61","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523075",NULL,"2025-01-29 17:27:42.326731","1738182462327",NULL,"public-orders-20250129T162911.singer.gz","395","1738182460335","10641","2","19","50","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.215694","2025-01-29 17:23:06.453095",NULL,"1738182464216",NULL,"order_details-20250129T172304.singer.gz","1037","1738182460335"
"10641","HILAA","4","1997-08-22","1997-09-19","1997-08-26","2","179.61","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523075",NULL,"2025-01-29 17:27:42.326731","1738182462327",NULL,"public-orders-20250129T162911.singer.gz","395","1738182460335","10641","40","18.4","60","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.215857","2025-01-29 17:23:06.453168",NULL,"1738182464216",NULL,"order_details-20250129T172304.singer.gz","1038","1738182460335"
"10642","SIMOB","7","1997-08-22","1997-09-19","1997-09-05","3","41.89","Simons bistro","Vinbæltet 34","Kobenhavn",NULL,"1734","Denmark","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523204",NULL,"2025-01-29 17:27:42.327179","1738182462327",NULL,"public-orders-20250129T162911.singer.gz","396","1738182460335","10642","21","10","30","0.2","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.216011","2025-01-29 17:23:06.453237",NULL,"1738182464216",NULL,"order_details-20250129T172304.singer.gz","1039","1738182460335"
"10642","SIMOB","7","1997-08-22","1997-09-19","1997-09-05","3","41.89","Simons bistro","Vinbæltet 34","Kobenhavn",NULL,"1734","Denmark","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523204",NULL,"2025-01-29 17:27:42.327179","1738182462327",NULL,"public-orders-20250129T162911.singer.gz","396","1738182460335","10642","61","28.5","20","0.2","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.216215","2025-01-29 17:23:06.453304",NULL,"1738182464216",NULL,"order_details-20250129T172304.singer.gz","1040","1738182460335"
"10643","ALFKI","6","1997-08-25","1997-09-22","1997-09-02","1","29.46","Alfreds Futterkiste","Obere Str. 57","Berlin",NULL,"12209","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523329",NULL,"2025-01-29 17:27:42.327681","1738182462328",NULL,"public-orders-20250129T162911.singer.gz","397","1738182460335","10643","28","45.6","15","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.216381","2025-01-29 17:23:06.453373",NULL,"1738182464216",NULL,"order_details-20250129T172304.singer.gz","1041","1738182460335"
"10643","ALFKI","6","1997-08-25","1997-09-22","1997-09-02","1","29.46","Alfreds Futterkiste","Obere Str. 57","Berlin",NULL,"12209","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523329",NULL,"2025-01-29 17:27:42.327681","1738182462328",NULL,"public-orders-20250129T162911.singer.gz","397","1738182460335","10643","39","18","21","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.216531","2025-01-29 17:23:06.45344",NULL,"1738182464217",NULL,"order_details-20250129T172304.singer.gz","1042","1738182460335"
"10643","ALFKI","6","1997-08-25","1997-09-22","1997-09-02","1","29.46","Alfreds Futterkiste","Obere Str. 57","Berlin",NULL,"12209","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523329",NULL,"2025-01-29 17:27:42.327681","1738182462328",NULL,"public-orders-20250129T162911.singer.gz","397","1738182460335","10643","46","12","2","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.216694","2025-01-29 17:23:06.453512",NULL,"1738182464217",NULL,"order_details-20250129T172304.singer.gz","1043","1738182460335"
"10644","WELLI","3","1997-08-25","1997-09-22","1997-09-01","2","0.14","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523449",NULL,"2025-01-29 17:27:42.328184","1738182462328",NULL,"public-orders-20250129T162911.singer.gz","398","1738182460335","10644","18","62.5","4","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.216847","2025-01-29 17:23:06.45359",NULL,"1738182464217",NULL,"order_details-20250129T172304.singer.gz","1044","1738182460335"
"10644","WELLI","3","1997-08-25","1997-09-22","1997-09-01","2","0.14","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523449",NULL,"2025-01-29 17:27:42.328184","1738182462328",NULL,"public-orders-20250129T162911.singer.gz","398","1738182460335","10644","43","46","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.217092","2025-01-29 17:23:06.453661",NULL,"1738182464217",NULL,"order_details-20250129T172304.singer.gz","1045","1738182460335"
"10644","WELLI","3","1997-08-25","1997-09-22","1997-09-01","2","0.14","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523449",NULL,"2025-01-29 17:27:42.328184","1738182462328",NULL,"public-orders-20250129T162911.singer.gz","398","1738182460335","10644","46","12","21","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.217306","2025-01-29 17:23:06.453781",NULL,"1738182464217",NULL,"order_details-20250129T172304.singer.gz","1046","1738182460335"
"10645","HANAR","4","1997-08-26","1997-09-23","1997-09-02","1","12.41","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523569",NULL,"2025-01-29 17:27:42.328579","1738182462329",NULL,"public-orders-20250129T162911.singer.gz","399","1738182460335","10645","18","62.5","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.21785","2025-01-29 17:23:06.453862",NULL,"1738182464218",NULL,"order_details-20250129T172304.singer.gz","1047","1738182460335"
"10645","HANAR","4","1997-08-26","1997-09-23","1997-09-02","1","12.41","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523569",NULL,"2025-01-29 17:27:42.328579","1738182462329",NULL,"public-orders-20250129T162911.singer.gz","399","1738182460335","10645","36","19","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.21816","2025-01-29 17:23:06.453972",NULL,"1738182464218",NULL,"order_details-20250129T172304.singer.gz","1048","1738182460335"
"10646","HUNGO","9","1997-08-27","1997-10-08","1997-09-03","3","142.33","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523693",NULL,"2025-01-29 17:27:42.328956","1738182462329",NULL,"public-orders-20250129T162911.singer.gz","400","1738182460335","10646","1","18","15","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.218352","2025-01-29 17:23:06.454092",NULL,"1738182464218",NULL,"order_details-20250129T172304.singer.gz","1049","1738182460335"
"10646","HUNGO","9","1997-08-27","1997-10-08","1997-09-03","3","142.33","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523693",NULL,"2025-01-29 17:27:42.328956","1738182462329",NULL,"public-orders-20250129T162911.singer.gz","400","1738182460335","10646","10","31","18","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.218509","2025-01-29 17:23:06.454211",NULL,"1738182464219",NULL,"order_details-20250129T172304.singer.gz","1050","1738182460335"
"10646","HUNGO","9","1997-08-27","1997-10-08","1997-09-03","3","142.33","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523693",NULL,"2025-01-29 17:27:42.328956","1738182462329",NULL,"public-orders-20250129T162911.singer.gz","400","1738182460335","10646","71","21.5","30","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.218673","2025-01-29 17:23:06.454329",NULL,"1738182464219",NULL,"order_details-20250129T172304.singer.gz","1051","1738182460335"
"10646","HUNGO","9","1997-08-27","1997-10-08","1997-09-03","3","142.33","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523693",NULL,"2025-01-29 17:27:42.328956","1738182462329",NULL,"public-orders-20250129T162911.singer.gz","400","1738182460335","10646","77","13","35","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.218864","2025-01-29 17:23:06.454448",NULL,"1738182464219",NULL,"order_details-20250129T172304.singer.gz","1052","1738182460335"
"10647","QUEDE","4","1997-08-27","1997-09-10","1997-09-03","2","45.54","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523812",NULL,"2025-01-29 17:27:42.32939","1738182462329",NULL,"public-orders-20250129T162911.singer.gz","401","1738182460335","10647","19","9.2","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.219035","2025-01-29 17:23:06.454566",NULL,"1738182464219",NULL,"order_details-20250129T172304.singer.gz","1053","1738182460335"
"10647","QUEDE","4","1997-08-27","1997-09-10","1997-09-03","2","45.54","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523812",NULL,"2025-01-29 17:27:42.32939","1738182462329",NULL,"public-orders-20250129T162911.singer.gz","401","1738182460335","10647","39","18","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.219232","2025-01-29 17:23:06.454685",NULL,"1738182464219",NULL,"order_details-20250129T172304.singer.gz","1054","1738182460335"
"10648","RICAR","5","1997-08-28","1997-10-09","1997-09-09","2","14.25","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523972",NULL,"2025-01-29 17:27:42.329766","1738182462330",NULL,"public-orders-20250129T162911.singer.gz","402","1738182460335","10648","22","21","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.219386","2025-01-29 17:23:06.454804",NULL,"1738182464219",NULL,"order_details-20250129T172304.singer.gz","1055","1738182460335"
"10648","RICAR","5","1997-08-28","1997-10-09","1997-09-09","2","14.25","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.523972",NULL,"2025-01-29 17:27:42.329766","1738182462330",NULL,"public-orders-20250129T162911.singer.gz","402","1738182460335","10648","24","4.5","15","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.219536","2025-01-29 17:23:06.454921",NULL,"1738182464220",NULL,"order_details-20250129T172304.singer.gz","1056","1738182460335"
"10649","MAISD","5","1997-08-28","1997-09-25","1997-08-29","3","6.2","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.524142",NULL,"2025-01-29 17:27:42.330234","1738182462330",NULL,"public-orders-20250129T162911.singer.gz","403","1738182460335","10649","28","45.6","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.219688","2025-01-29 17:23:06.455041",NULL,"1738182464220",NULL,"order_details-20250129T172304.singer.gz","1057","1738182460335"
"10649","MAISD","5","1997-08-28","1997-09-25","1997-08-29","3","6.2","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.524142",NULL,"2025-01-29 17:27:42.330234","1738182462330",NULL,"public-orders-20250129T162911.singer.gz","403","1738182460335","10649","72","34.8","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.219854","2025-01-29 17:23:06.455165",NULL,"1738182464220",NULL,"order_details-20250129T172304.singer.gz","1058","1738182460335"
"10650","FAMIA","5","1997-08-29","1997-09-26","1997-09-03","3","176.81","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.524269",NULL,"2025-01-29 17:27:42.330624","1738182462331",NULL,"public-orders-20250129T162911.singer.gz","404","1738182460335","10650","30","25.89","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.220007","2025-01-29 17:23:06.455294",NULL,"1738182464220",NULL,"order_details-20250129T172304.singer.gz","1059","1738182460335"
"10650","FAMIA","5","1997-08-29","1997-09-26","1997-09-03","3","176.81","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.524269",NULL,"2025-01-29 17:27:42.330624","1738182462331",NULL,"public-orders-20250129T162911.singer.gz","404","1738182460335","10650","53","32.8","25","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.2202","2025-01-29 17:23:06.455421",NULL,"1738182464220",NULL,"order_details-20250129T172304.singer.gz","1060","1738182460335"
"10650","FAMIA","5","1997-08-29","1997-09-26","1997-09-03","3","176.81","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","SP","05442-030","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.524269",NULL,"2025-01-29 17:27:42.330624","1738182462331",NULL,"public-orders-20250129T162911.singer.gz","404","1738182460335","10650","54","7.45","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.220378","2025-01-29 17:23:06.45556",NULL,"1738182464220",NULL,"order_details-20250129T172304.singer.gz","1061","1738182460335"
"10651","WANDK","8","1997-09-01","1997-09-29","1997-09-11","2","20.6","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52439",NULL,"2025-01-29 17:27:42.331008","1738182462331",NULL,"public-orders-20250129T162911.singer.gz","405","1738182460335","10651","19","9.2","12","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.220534","2025-01-29 17:23:06.455691",NULL,"1738182464221",NULL,"order_details-20250129T172304.singer.gz","1062","1738182460335"
"10651","WANDK","8","1997-09-01","1997-09-29","1997-09-11","2","20.6","Die Wandernde Kuh","Adenauerallee 900","Stuttgart",NULL,"70563","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.52439",NULL,"2025-01-29 17:27:42.331008","1738182462331",NULL,"public-orders-20250129T162911.singer.gz","405","1738182460335","10651","22","21","20","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.220694","2025-01-29 17:23:06.45582",NULL,"1738182464221",NULL,"order_details-20250129T172304.singer.gz","1063","1738182460335"
"10652","GOURL","4","1997-09-01","1997-09-29","1997-09-08","2","7.14","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:12.524515",NULL,"2025-01-29 17:27:42.331454","1738182462331",NULL,"public-orders-20250129T162911.singer.gz","406","1738182460335","10652","30","25.89","2","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.220937","2025-01-29 17:23:06.455992",NULL,"1738182464221",NULL,"order_details-20250129T172304.singer.gz","1064","1738182460335"
